user_id,minutes_signup_purchase,device_count
40515,59370.0,1
124727,155420.0,1
212900,100797.0,1
117481,99226.0,1
264979,25592.0,1
185145,142111.0,1
31131,0.0,7
264286,0.0,13
78765,70912.0,1
104196,0.0,5
377273,47039.0,1
232641,29609.0,1
197585,12424.0,1
190402,0.0,8
320429,35669.0,1
21691,120760.0,1
279201,142413.0,1
338926,72791.0,1
202399,13814.0,1
385133,170975.0,1
298353,0.0,8
285001,157329.0,1
354350,37172.0,1
351720,156076.0,1
57935,0.0,12
146255,39184.0,1
38167,70429.0,1
124194,0.0,12
72833,0.0,6
54524,88784.0,1
160414,90986.0,2
183478,112354.0,1
108744,0.0,8
222263,127587.0,1
292042,57247.0,1
75688,15749.0,1
210442,101108.0,2
132009,0.0,8
364236,0.0,11
243508,1.0,10
164253,3555.0,1
300887,0.0,9
357898,83885.0,1
48332,154174.0,1
387784,129556.0,1
101752,0.0,7
374192,0.0,13
153849,106647.0,1
358341,74219.0,1
123078,148285.0,1
230420,0.0,14
91399,144874.0,1
266608,132592.0,1
1575,85517.0,1
378133,0.0,8
187811,82200.0,1
26232,113882.0,1
303783,144598.0,1
387050,114872.0,1
297023,156269.0,1
398845,42306.0,1
145551,9468.0,1
216704,19866.0,1
350453,24036.0,1
52995,53722.0,2
342372,162543.0,1
158859,42176.0,1
218663,116643.0,1
312256,16196.0,1
304133,0.0,9
200660,100640.0,2
54029,151951.0,1
19742,156443.0,1
377494,0.0,15
142482,169287.0,1
396180,0.0,8
119531,147211.0,1
13784,867.0,1
338969,0.0,5
135065,84153.0,1
277512,0.0,7
7276,0.0,16
348230,105948.0,1
354003,0.0,14
285472,116320.0,1
142786,92792.0,1
235579,13884.0,1
224138,169839.0,1
182153,14083.0,1
17084,135323.0,1
113588,24591.0,1
328805,71472.0,1
360411,0.0,12
172816,0.0,7
336093,169373.0,1
32128,57287.0,1
383619,0.0,8
309996,0.0,7
198079,167988.0,2
162588,0.0,13
137568,0.0,12
216866,147942.0,2
377722,123472.0,1
199087,0.0,16
359553,0.0,8
233215,32667.0,1
9738,0.0,12
373731,67932.0,1
90952,44003.0,2
303589,83239.0,2
267780,113091.0,1
118830,68956.0,1
366623,6351.0,1
125471,63497.0,1
61359,0.0,13
157665,29382.0,1
30249,1089.0,1
54637,84606.0,2
116695,133493.0,1
136792,147261.0,1
313190,0.0,10
280886,143498.0,1
237839,166023.0,1
339278,0.0,8
390920,137768.0,1
228477,47640.0,1
218984,0.0,5
183402,30087.0,1
258478,19942.0,1
229062,75841.0,1
44914,169656.0,1
98078,0.0,10
399481,59628.0,1
246611,132286.0,1
307915,130429.0,1
26493,73322.0,1
26991,1.0,10
174047,146425.0,1
299014,123990.0,1
310840,168461.0,1
73462,140691.0,1
77902,129345.0,1
87032,62380.0,1
156487,167924.0,1
167809,6960.0,1
181870,0.0,10
71395,0.0,11
210815,143908.0,1
181731,66597.0,1
226540,12558.0,1
164284,0.0,5
345327,0.0,7
62070,0.0,5
211622,156772.0,1
47331,99794.0,1
393839,47572.0,1
77242,0.0,5
274978,0.0,12
129145,122839.0,1
330900,26890.0,1
160568,13756.0,1
127033,114440.0,1
194267,123347.0,1
61242,73874.0,1
196289,0.0,14
4108,149023.0,1
326081,76845.0,2
359608,18345.0,1
156111,39063.0,1
134883,0.0,7
360283,76174.0,1
374801,40326.0,1
107137,83599.0,1
331795,170413.0,1
161843,45152.0,1
290634,22711.0,1
57064,0.0,9
125652,138865.0,1
109914,28001.0,1
56100,105942.0,1
74169,154110.0,1
109448,0.0,13
14106,0.0,10
279370,156868.0,1
61706,122025.0,1
365871,33027.0,2
27458,62880.0,1
79277,52713.0,1
194779,0.0,7
206050,30889.0,1
360039,131696.0,1
79822,140230.0,1
396500,70521.0,1
230867,0.0,10
209965,168996.0,1
93243,47304.0,1
29033,134367.0,1
121318,1.0,16
32979,0.0,6
244625,92640.0,1
197508,18090.0,1
358872,0.0,13
1829,147689.0,1
159101,171272.0,1
232829,124599.0,1
115851,123556.0,1
33860,154427.0,1
36844,170065.0,1
135844,116249.0,1
48827,73497.0,1
349489,0.0,5
105569,0.0,19
336115,0.0,8
366897,78887.0,1
146141,12323.0,1
319918,0.0,14
159007,172342.0,1
200470,0.0,10
2866,152843.0,1
113621,167497.0,1
52763,111600.0,1
57520,120984.0,1
251517,109398.0,1
382744,56681.0,1
13381,65766.0,1
96679,27456.0,1
84910,0.0,10
241476,0.0,9
312036,132632.0,1
244081,22455.0,1
148817,0.0,11
344721,0.0,8
124984,133305.0,1
209762,0.0,10
345191,105977.0,2
391346,58804.0,1
36307,4461.0,1
121975,0.0,10
382464,146942.0,1
377708,0.0,10
254569,52368.0,1
341657,0.0,9
297307,55552.0,1
171787,22826.0,1
99826,0.0,6
293325,134699.0,1
360579,0.0,10
157133,0.0,7
231546,171979.0,1
309910,0.0,7
150189,69583.0,1
311843,113046.0,1
397953,126670.0,1
119791,0.0,7
217001,0.0,14
92679,0.0,11
170738,0.0,10
296670,95323.0,1
36131,0.0,8
37138,0.0,12
76071,0.0,7
162764,57820.0,1
232759,0.0,6
125792,105791.0,1
204315,103316.0,1
147648,0.0,14
181171,0.0,7
379436,73908.0,1
203102,0.0,12
234340,6837.0,1
30707,0.0,9
256360,167458.0,2
84845,0.0,13
192721,155370.0,2
303322,103051.0,1
316887,127664.0,1
167362,66358.0,2
316062,0.0,8
143988,0.0,11
294794,0.0,9
220912,0.0,6
176097,0.0,9
8209,59634.0,1
264784,0.0,5
226824,0.0,8
384940,156055.0,1
309773,0.0,9
281165,135437.0,1
358684,121538.0,2
324097,52748.0,1
75761,0.0,13
227584,33107.0,1
169360,0.0,11
319502,81627.0,1
267901,1858.0,1
346547,155088.0,1
340418,132747.0,1
306981,150197.0,1
174197,0.0,8
389110,150494.0,1
163908,57636.0,1
67231,0.0,12
350126,0.0,10
290532,21226.0,1
11533,147795.0,1
216128,0.0,5
166217,38077.0,2
191519,120485.0,1
240391,76992.0,1
311748,0.0,14
377418,0.0,6
215232,47238.0,2
89688,0.0,7
2634,24943.0,1
159208,6248.0,1
155144,488.0,1
1733,58594.0,2
325429,170555.0,1
218724,0.0,7
320055,88620.0,1
166126,0.0,6
167606,80725.0,1
224082,165111.0,1
37687,49291.0,1
88829,91534.0,1
141486,148331.0,1
372325,9948.0,1
115505,77548.0,1
359320,151360.0,1
377691,98563.0,1
142607,23440.0,2
323486,167452.0,1
389731,0.0,11
166111,0.0,14
161201,32644.0,1
70599,82028.0,1
322302,0.0,9
122483,0.0,8
224565,67186.0,1
374939,93466.0,1
157833,129254.0,1
346778,1.0,10
182574,170161.0,2
239287,33386.0,1
61483,0.0,10
137242,76050.0,1
21983,57903.0,1
61069,10000.0,1
355889,74565.0,1
114978,162094.0,1
299358,78286.0,1
5546,10735.0,1
267529,59760.0,1
291579,2141.0,1
179551,121008.0,1
224791,139386.0,1
183676,59438.0,2
133061,26960.0,1
221454,9030.0,1
123577,41988.0,1
183191,58566.0,1
91411,56885.0,1
351870,76321.0,1
218172,0.0,6
348748,150873.0,2
315484,35831.0,1
358131,138086.0,1
211221,54665.0,1
130802,0.0,8
301663,115512.0,1
133946,53543.0,1
331189,8166.0,1
148730,106384.0,1
134541,0.0,10
261205,84688.0,1
234404,139318.0,1
272174,0.0,11
121631,0.0,6
114752,40918.0,1
284073,145882.0,1
29903,0.0,10
202724,127504.0,1
110740,0.0,7
137380,43212.0,1
271064,172546.0,2
318607,93125.0,1
166547,58524.0,1
126683,69172.0,2
37105,0.0,8
187337,95909.0,1
50051,136175.0,1
303729,25168.0,1
32483,37547.0,1
236976,156241.0,1
14373,48591.0,1
264079,116354.0,1
110782,32687.0,1
229012,111274.0,1
258293,145814.0,1
312854,29893.0,1
366028,24322.0,1
260229,32533.0,1
121627,128443.0,1
399206,123091.0,1
48644,168691.0,1
233346,7281.0,1
361473,47176.0,1
285731,50297.0,1
39965,0.0,6
167440,21826.0,1
39113,0.0,8
44999,24963.0,1
244678,0.0,14
276748,57317.0,1
215920,117673.0,1
44884,158790.0,1
277542,25606.0,1
203191,123793.0,1
391393,43200.0,1
132962,55528.0,1
40046,1.0,9
190962,13836.0,1
274393,33241.0,1
210632,0.0,7
241756,92249.0,1
272825,17868.0,1
253616,74631.0,1
104878,38045.0,1
200523,0.0,10
257115,42104.0,1
146554,0.0,14
170992,35733.0,1
358854,40581.0,2
265372,32861.0,1
147533,0.0,12
150238,0.0,13
189086,127549.0,1
236508,125704.0,1
340319,117958.0,1
350957,19837.0,1
41753,11581.0,2
259133,170461.0,2
346773,112325.0,2
25426,66526.0,1
188984,93538.0,1
162013,0.0,13
346701,159087.0,1
322017,161716.0,12
150195,70252.0,1
324206,143419.0,1
145215,74292.0,1
204148,107179.0,1
254406,0.0,16
274196,103623.0,1
272118,0.0,14
308635,41435.0,1
379447,156364.0,1
377255,0.0,11
14110,18601.0,1
113239,0.0,6
242720,93261.0,2
357570,90836.0,1
164133,152510.0,1
74334,169446.0,1
177625,19669.0,1
37738,21899.0,1
231852,16218.0,1
381193,0.0,11
280800,164356.0,1
242116,0.0,13
50360,15065.0,2
385000,73458.0,1
343262,77800.0,1
334501,52114.0,1
55165,95576.0,1
54177,71712.0,1
209983,90709.0,1
241276,121811.0,1
304851,34013.0,1
375649,30158.0,1
72269,0.0,12
227426,68839.0,1
86270,154561.0,1
184815,135631.0,1
377972,93001.0,1
126957,121036.0,1
249503,0.0,16
168417,116474.0,1
174587,70388.0,1
42921,0.0,12
118827,39173.0,1
369194,35846.0,1
109803,47217.0,1
340342,70886.0,2
158514,28485.0,2
89868,0.0,12
312813,0.0,12
391398,0.0,8
194913,73.0,1
230441,0.0,6
38233,12806.0,2
196814,16351.0,1
105373,169426.0,1
154577,89593.0,1
164656,146233.0,1
141938,57816.0,1
292446,115408.0,1
383830,0.0,10
398590,95740.0,1
231238,112261.0,1
358104,34113.0,1
391124,66018.0,1
154098,69042.0,1
191685,134737.0,1
329894,0.0,13
246128,125491.0,1
360138,167230.0,1
292391,0.0,14
112241,166207.0,1
262276,92201.0,1
219009,8164.0,1
49325,0.0,9
97859,64985.0,2
30070,0.0,9
288336,47770.0,1
347388,156594.0,1
182299,92619.0,1
358391,11889.0,1
277413,88797.0,2
253117,0.0,8
340730,129469.0,1
227392,36854.0,1
37071,55732.0,1
77724,69195.0,1
213132,31176.0,2
308645,0.0,11
39903,0.0,8
366252,35995.0,1
243698,5919.0,1
212505,9197.0,1
341090,58562.0,1
79228,147548.0,1
154386,0.0,4
157623,0.0,11
235526,74248.0,1
26803,0.0,4
163242,99236.0,1
127668,0.0,11
397367,125232.0,2
331707,104718.0,2
274076,131603.0,1
273090,100152.0,1
35247,95563.0,1
393150,66352.0,2
278889,121116.0,1
293871,0.0,14
272134,96064.0,1
33548,0.0,11
4152,9993.0,3
235365,0.0,10
302748,149356.0,1
319616,97802.0,1
288217,17577.0,1
41274,0.0,16
123482,145371.0,1
303097,45878.0,1
257110,120004.0,1
355543,0.0,11
29972,0.0,10
31556,58378.0,1
337916,33164.0,1
371999,41804.0,2
352729,4276.0,1
390330,118673.0,2
166345,134205.0,1
225375,149407.0,1
265900,0.0,10
343491,57418.0,1
228372,25292.0,1
355524,93251.0,1
124194,0.0,12
311943,0.0,9
67155,112119.0,2
239839,5814.0,1
338523,62422.0,1
318198,43792.0,1
24404,19557.0,1
281219,165900.0,1
33859,165649.0,1
266171,120378.0,1
217465,119807.0,2
100946,128587.0,1
63161,101153.0,1
68338,0.0,6
259344,71318.0,1
132979,0.0,9
385646,0.0,8
128551,56910.0,1
203396,0.0,10
379458,92603.0,1
113335,0.0,9
276013,128352.0,1
66974,158653.0,1
218194,43454.0,2
348686,0.0,7
398234,150174.0,1
834,74275.0,1
356430,128980.0,1
317710,1.0,9
176256,82083.0,1
44329,66253.0,1
94154,67676.0,1
165159,7031.0,1
388195,134083.0,1
230344,167818.0,1
155839,0.0,7
102110,0.0,8
167460,0.0,9
24534,33036.0,2
170161,27854.0,2
15746,58089.0,1
290331,79474.0,1
209738,82276.0,1
176126,56106.0,2
86112,157615.0,2
20784,81971.0,2
150462,168202.0,1
56329,169873.0,1
387666,85106.0,1
109107,23965.0,1
86033,62652.0,1
50327,33517.0,1
68526,0.0,9
61260,0.0,4
210732,52670.0,1
225955,34132.0,1
79985,0.0,9
395285,0.0,9
306525,0.0,9
371216,129791.0,1
272802,0.0,14
317417,83754.0,1
236521,5556.0,1
312773,81121.0,1
44765,0.0,14
198095,144256.0,1
40952,1874.0,1
334186,0.0,7
249367,17053.0,1
81288,129180.0,1
194034,21524.0,1
378030,0.0,15
260017,76122.0,1
369461,41866.0,2
154449,98382.0,2
15190,0.0,13
34746,0.0,8
47463,29686.0,1
107334,132983.0,1
322982,42761.0,1
192245,169049.0,1
326051,36007.0,1
359850,0.0,12
58553,119697.0,1
279046,128433.0,1
67592,0.0,19
379237,85527.0,1
114222,21888.0,1
31067,13339.0,2
279593,48997.0,2
132488,116389.0,2
35327,0.0,10
25816,18058.0,1
107394,33425.0,1
317668,0.0,9
201952,0.0,16
315279,0.0,13
244956,147306.0,1
396956,140598.0,2
348594,123680.0,1
323044,0.0,11
50085,74278.0,1
217690,0.0,9
186174,109199.0,1
93344,13847.0,1
43604,84446.0,1
143047,0.0,11
345777,135103.0,1
366864,134642.0,2
124547,118959.0,1
40114,0.0,11
200860,0.0,5
225904,0.0,9
218695,142619.0,6
264881,160686.0,1
192909,8110.0,1
164733,8853.0,2
180364,95756.0,1
907,12619.0,2
383540,59044.0,1
226758,0.0,13
125989,63092.0,1
358877,10839.0,1
186771,13890.0,1
264163,0.0,5
316144,38726.0,1
62296,39508.0,1
393762,13510.0,1
202463,103797.0,1
181736,79352.0,1
115789,56442.0,1
323986,83019.0,1
307078,75633.0,2
127882,112904.0,1
178592,31130.0,1
303686,0.0,6
251990,27553.0,1
352721,24742.0,1
109074,0.0,11
220356,0.0,11
330194,136720.0,1
382614,67242.0,1
286116,0.0,13
242745,0.0,10
43111,163871.0,1
316748,80991.0,1
36108,105891.0,1
179346,82598.0,2
175821,69357.0,2
350541,101603.0,1
260358,1564.0,1
49149,160922.0,2
393130,60831.0,1
290308,88035.0,1
381629,0.0,10
339199,75523.0,2
287175,90045.0,1
300504,139248.0,1
41211,160970.0,1
38394,0.0,9
366708,56664.0,1
363574,55801.0,1
214586,152951.0,1
32981,0.0,6
193113,0.0,9
338189,0.0,11
13344,79994.0,1
304361,151024.0,1
305276,63688.0,1
369140,59405.0,1
57038,38298.0,1
396389,0.0,7
263360,108339.0,2
129594,117408.0,1
168772,0.0,11
34931,169772.0,1
269507,36543.0,1
202279,0.0,13
126571,88800.0,1
269796,0.0,11
263101,47256.0,1
304465,25520.0,1
346828,15909.0,2
34810,25556.0,1
156250,113325.0,1
122699,33916.0,1
103248,31410.0,1
5588,0.0,5
143561,0.0,9
123006,155763.0,1
200234,83491.0,2
298035,34244.0,1
32095,48533.0,2
195504,73738.0,1
35420,45503.0,1
223855,87116.0,1
182111,0.0,11
137464,126403.0,1
122746,125083.0,1
36108,105891.0,1
194310,0.0,13
296442,71058.0,1
155075,49397.0,1
27769,152395.0,1
382320,89409.0,1
317833,0.0,5
381059,72383.0,1
35491,41297.0,1
105240,26544.0,14
130556,155660.0,1
74506,34927.0,2
149674,108829.0,1
308229,26791.0,2
185299,0.0,7
10011,2876.0,1
298990,124843.0,1
304114,35216.0,1
148540,143713.0,2
98783,118355.0,1
253480,0.0,3
276022,16586.0,1
77323,43402.0,1
135827,125772.0,1
345189,135838.0,1
246252,0.0,11
26803,0.0,4
104095,144072.0,1
315218,107304.0,2
282120,34339.0,1
138477,125806.0,1
31980,135894.0,1
342130,135647.0,1
154979,129580.0,1
224102,148481.0,1
166654,107802.0,1
222485,84051.0,1
56677,80358.0,2
278767,0.0,9
264062,14476.0,1
364465,0.0,14
316481,160572.0,2
370912,131655.0,1
160466,0.0,7
163644,132662.0,1
382195,107448.0,1
10669,5132.0,1
123053,143336.0,1
247562,155642.0,1
341946,0.0,11
323291,128108.0,1
315781,78216.0,1
28254,62388.0,1
65398,0.0,16
255386,0.0,9
359125,91868.0,1
29403,130862.0,1
394164,107931.0,1
347630,0.0,9
252274,0.0,8
339424,158971.0,1
118580,0.0,7
16801,25495.0,1
154926,136564.0,1
366610,0.0,8
354284,41221.0,1
106814,0.0,6
43899,0.0,5
24835,104192.0,1
341174,0.0,5
243995,51783.0,1
275149,0.0,5
12714,0.0,12
306703,17900.0,1
46721,54491.0,1
110228,123311.0,1
53816,104390.0,2
9216,0.0,13
196514,0.0,7
271659,8317.0,1
90083,83244.0,1
199236,1.0,11
194982,0.0,11
210235,0.0,5
253696,22742.0,1
70591,0.0,10
47478,99333.0,1
79524,0.0,8
267147,122799.0,2
397713,0.0,9
357115,108452.0,1
266502,47245.0,1
25711,72062.0,1
11731,0.0,7
108210,8322.0,1
110821,161073.0,2
368653,0.0,16
121575,13622.0,2
267993,115192.0,1
242389,126464.0,1
216215,0.0,9
156603,151615.0,1
362497,18944.0,1
164787,12442.0,1
243095,123315.0,1
66225,76957.0,1
115985,147467.0,1
11990,103721.0,1
394342,102000.0,1
379217,0.0,5
373599,40080.0,1
262925,0.0,11
22676,0.0,9
115571,161677.0,1
46352,0.0,11
216423,14632.0,1
93461,41930.0,1
232315,112773.0,1
182203,27375.0,1
372072,83361.0,1
276351,74092.0,1
101142,37687.0,1
646,12551.0,1
110401,76825.0,1
176105,131425.0,1
391001,0.0,9
42118,28664.0,1
22920,49941.0,2
321569,146727.0,1
286759,80843.0,1
57400,0.0,13
162680,0.0,9
184097,22845.0,1
335096,75759.0,1
345171,43123.0,1
88308,32052.0,1
309263,0.0,10
97092,38164.0,1
104836,70372.0,1
340898,84404.0,2
236063,38745.0,2
244196,0.0,8
166582,91706.0,1
142193,78344.0,1
378484,0.0,14
107146,30695.0,2
159303,95646.0,1
56505,51497.0,1
7960,0.0,7
75708,70802.0,1
167597,0.0,9
2700,171869.0,1
174210,159010.0,1
211572,48803.0,1
263593,164638.0,1
3254,119593.0,1
150046,126217.0,1
355279,44568.0,1
350819,107510.0,1
397929,77444.0,1
92070,33573.0,1
202086,158650.0,1
82232,0.0,4
257197,134205.0,2
107716,152549.0,1
144053,0.0,12
326350,0.0,6
362054,115355.0,1
224455,0.0,10
74873,118471.0,1
54659,0.0,13
79790,130110.0,2
127979,0.0,16
361244,0.0,4
46228,0.0,10
52205,157879.0,1
256601,85471.0,1
285505,85086.0,1
52675,0.0,12
168433,95983.0,1
363673,32469.0,1
254896,0.0,12
188141,82884.0,2
95149,0.0,9
53897,0.0,9
182218,115847.0,2
376145,128403.0,1
134917,51815.0,1
52081,24677.0,1
2805,12.0,2
64211,0.0,9
180785,74241.0,2
369925,7370.0,1
209398,148433.0,1
162967,53164.0,1
177066,84750.0,1
359947,73891.0,2
197223,0.0,9
278428,0.0,15
113230,148445.0,1
263571,129970.0,1
388946,79236.0,1
201912,0.0,11
321792,57202.0,1
55797,0.0,12
261321,0.0,5
108382,37747.0,1
112578,3440.0,2
149871,0.0,11
164110,75711.0,1
370814,57881.0,1
204822,151998.0,1
18481,64147.0,1
298718,3122.0,1
333439,77018.0,1
148370,136621.0,1
242510,103273.0,1
89920,238.0,1
13789,0.0,10
157579,40137.0,1
95160,108269.0,2
221502,139621.0,1
182043,117778.0,1
83058,0.0,12
72014,122779.0,2
302766,0.0,11
3863,0.0,10
39718,0.0,13
214213,101018.0,1
310656,71982.0,1
32034,0.0,14
32052,0.0,12
116461,65814.0,1
112926,0.0,8
136073,158216.0,1
331858,0.0,9
241074,18150.0,1
272502,61592.0,1
261669,0.0,12
280360,105326.0,1
146231,0.0,14
326574,58147.0,1
372358,61955.0,2
113398,101809.0,1
296079,165972.0,1
398266,13938.0,1
359395,47376.0,1
323074,101966.0,1
24027,20327.0,1
10728,146483.0,1
21478,154792.0,1
201605,0.0,5
271161,14823.0,1
246863,0.0,7
245890,0.0,9
225170,167971.0,1
336810,0.0,8
323409,125709.0,1
361193,151165.0,2
395061,157038.0,1
5906,40570.0,1
328124,0.0,7
217024,112222.0,2
254689,10967.0,1
272399,0.0,9
309397,0.0,6
277247,104472.0,2
257963,24393.0,1
351854,65376.0,1
150503,44991.0,1
398983,24002.0,1
185273,24069.0,1
303256,92623.0,2
78960,13376.0,1
377647,65564.0,2
372941,67378.0,2
385221,0.0,10
248485,121499.0,1
228949,62038.0,8
191425,6124.0,2
291380,48692.0,1
391415,1.0,7
64999,102207.0,2
66522,382.0,1
189695,0.0,12
27151,0.0,8
78187,120361.0,11
289004,121447.0,1
196911,38355.0,1
94914,125136.0,1
114126,0.0,5
115840,105161.0,1
106326,135798.0,1
255406,169093.0,1
17790,0.0,7
366717,55960.0,1
225138,133594.0,1
196089,62311.0,1
217798,61172.0,1
226052,0.0,10
177259,120038.0,1
353222,0.0,9
373538,126036.0,1
105309,0.0,7
194457,94950.0,1
94922,68286.0,1
2661,65825.0,1
104327,23256.0,1
301099,0.0,9
316509,0.0,6
17380,101489.0,1
232772,0.0,12
122788,100551.0,1
148348,114431.0,1
374970,76231.0,1
191380,96112.0,1
279329,47166.0,1
28513,22767.0,1
389888,31846.0,2
106903,0.0,8
359097,0.0,6
6603,11067.0,1
250978,136355.0,2
230606,32519.0,1
65836,14849.0,2
224688,157193.0,1
206339,1574.0,1
358201,17425.0,1
70866,0.0,13
323070,0.0,11
61886,34192.0,2
390584,172319.0,1
319624,100810.0,1
66109,0.0,14
172466,158697.0,1
103159,0.0,14
324597,64386.0,1
310231,114622.0,1
193289,17000.0,1
272374,50727.0,1
341233,126245.0,1
133576,10499.0,1
207288,131689.0,2
277056,0.0,9
56097,44976.0,1
367966,24495.0,1
557,110436.0,1
108072,108323.0,1
131198,49451.0,1
309308,27073.0,1
178216,0.0,4
90154,99604.0,2
302711,83370.0,1
149890,104720.0,1
224148,16967.0,1
262899,66603.0,1
177933,0.0,13
77453,150355.0,1
278501,0.0,11
243279,0.0,12
9564,30460.0,1
399440,0.0,10
112928,172644.0,1
12105,140459.0,1
336128,120428.0,1
17962,0.0,10
209369,58048.0,1
337061,0.0,9
309862,0.0,10
74845,7491.0,1
212545,130691.0,2
359204,0.0,7
345310,141604.0,1
163764,148472.0,1
225808,47079.0,1
312073,0.0,8
51424,0.0,7
359212,53313.0,1
11422,56497.0,1
164078,19339.0,1
66359,0.0,9
367165,36261.0,1
339931,135594.0,2
149510,99455.0,1
207478,109763.0,2
212594,1521.0,1
213797,0.0,11
313862,103974.0,1
10192,55776.0,1
371562,120077.0,1
68439,16058.0,1
367341,122174.0,1
163439,40130.0,2
52736,88068.0,1
293975,147863.0,1
92639,167292.0,1
62687,0.0,5
295992,73698.0,1
256423,0.0,6
285345,4009.0,1
105498,0.0,12
199260,124804.0,1
126217,12229.0,1
191231,108277.0,1
310923,18353.0,1
256570,49190.0,1
193681,37782.0,1
320129,0.0,9
92896,78448.0,1
78474,55693.0,1
248105,150940.0,1
131901,59618.0,1
326644,0.0,12
187339,78348.0,1
93498,37238.0,1
24964,89465.0,1
396300,86768.0,1
178072,36022.0,1
359562,61746.0,1
219036,37264.0,1
396698,0.0,16
91688,0.0,9
334275,106770.0,1
74429,130227.0,2
206648,0.0,14
288944,17035.0,1
150001,89770.0,1
291,114345.0,1
241294,0.0,11
358349,84315.0,1
284249,17542.0,1
286925,133039.0,1
29222,48.0,1
230303,0.0,7
175716,56627.0,1
148291,10689.0,1
89672,102408.0,1
16404,69564.0,2
363782,70986.0,1
279452,109467.0,1
34962,12374.0,2
217239,98822.0,1
185354,85511.0,1
162316,0.0,8
244443,135016.0,1
308375,141352.0,1
25816,18058.0,1
343042,132991.0,1
129992,54914.0,1
119196,100610.0,1
151315,1796.0,1
304008,124414.0,1
111162,40420.0,1
179102,141583.0,1
41535,0.0,9
130554,0.0,8
157832,9238.0,2
188310,0.0,7
143720,0.0,6
219166,107935.0,1
121174,100690.0,1
163211,0.0,5
252071,63658.0,1
391430,152514.0,1
59091,102857.0,1
12034,169843.0,1
76651,0.0,9
348493,62723.0,1
116468,0.0,6
309048,146028.0,1
287747,71224.0,1
281002,44355.0,1
21792,83179.0,1
341600,44404.0,1
373367,57377.0,1
54914,136454.0,1
37045,145616.0,1
278767,0.0,9
128407,25181.0,1
373690,88891.0,2
157889,0.0,7
17123,28205.0,1
221874,0.0,10
372435,0.0,10
56649,106066.0,1
128724,66620.0,1
70741,91363.0,1
250152,13711.0,2
241053,70022.0,1
75713,0.0,16
321028,0.0,7
147659,77139.0,2
155703,0.0,9
106917,0.0,9
309203,92816.0,1
253714,172723.0,2
330501,0.0,13
368899,17342.0,1
17406,32030.0,1
2967,64038.0,2
96219,124353.0,1
121466,106830.0,1
56644,135816.0,2
35906,0.0,7
276172,93947.0,1
194888,159951.0,1
200880,1.0,7
93213,78800.0,2
67393,117796.0,1
132415,76719.0,1
1676,0.0,6
233066,15229.0,2
169964,94001.0,1
343242,126879.0,1
294471,29116.0,1
89890,0.0,8
345608,73357.0,1
16406,0.0,9
27839,0.0,4
337783,150571.0,1
191797,0.0,11
225478,148254.0,2
105569,0.0,19
121891,0.0,13
324605,152553.0,1
202328,152329.0,1
156680,40273.0,1
2766,24847.0,1
228452,26369.0,1
74938,77282.0,1
293169,127685.0,1
15491,18834.0,1
106834,1.0,11
67727,123474.0,1
97594,85660.0,2
328395,0.0,10
215767,116429.0,2
276895,56484.0,1
242912,28715.0,1
300741,60477.0,1
125994,39265.0,1
281331,48033.0,1
342381,50170.0,1
132179,0.0,10
338997,137653.0,1
331457,147075.0,1
141375,0.0,9
212087,169049.0,1
256161,0.0,9
192192,129827.0,17
171591,0.0,13
210261,113483.0,1
46945,0.0,12
351286,18052.0,1
2244,139626.0,1
173111,29808.0,1
378520,38652.0,1
250311,162781.0,1
182927,29619.0,1
186671,130498.0,1
77872,140141.0,1
151707,155137.0,1
169987,16412.0,1
175927,5880.0,2
4120,62986.0,1
367884,136573.0,2
345628,160319.0,1
34042,0.0,6
188305,110154.0,1
303366,0.0,9
197968,43874.0,1
152183,47466.0,1
33531,98431.0,2
383807,0.0,10
240197,16386.0,1
115077,163047.0,1
197829,105418.0,1
260700,165111.0,1
84372,31809.0,1
2151,13699.0,1
115920,0.0,11
224797,0.0,8
183638,0.0,10
202898,169648.0,1
66848,123122.0,1
195434,100758.0,1
215360,95953.0,3
162572,0.0,9
342411,0.0,8
17540,50902.0,2
257654,0.0,9
209937,0.0,9
290637,113640.0,1
347959,0.0,8
316884,38595.0,1
267581,70623.0,1
236573,0.0,17
261125,116100.0,1
44170,0.0,12
391147,0.0,16
129852,240.0,1
51566,55535.0,1
92094,106864.0,1
318512,89725.0,1
340744,0.0,8
229319,0.0,11
257143,0.0,8
383619,0.0,8
189442,76135.0,1
126110,0.0,11
288730,57068.0,1
192094,171100.0,2
19858,129317.0,1
111189,0.0,9
88446,102687.0,2
267194,150207.0,1
76884,0.0,10
235434,119630.0,1
82101,129620.0,5
95211,0.0,7
203824,129837.0,1
273912,23476.0,1
107990,0.0,13
51021,27275.0,1
317006,64156.0,1
144065,139878.0,1
141288,128773.0,1
296825,38007.0,2
139742,0.0,7
119575,0.0,11
128963,11061.0,1
86093,0.0,12
174931,50866.0,1
96949,148620.0,1
277520,51500.0,1
96855,101229.0,1
48628,69204.0,1
263503,0.0,9
346495,71320.0,2
214275,22848.0,1
131893,125396.0,2
376924,146476.0,1
212640,46898.0,1
175222,79249.0,2
37688,129616.0,1
312520,0.0,7
167591,93318.0,1
152579,0.0,11
377694,35790.0,1
145547,160931.0,2
30148,0.0,9
18258,42061.0,1
87781,19679.0,1
359226,107268.0,2
210026,39490.0,1
1571,80222.0,2
109957,0.0,8
62183,4180.0,1
75172,167532.0,1
246480,33365.0,1
